id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
NA,WPRDC,growpghgardens201712_readin.xlsx,663,Grow PGH Garden,The Samuel and Anna Mae Richardson Community Garden,5427 Willow Street,Bethel Park,PA,15102,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-samuel-and-anna-mae-richardson-community-garden,40.323229,-80.0405,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,664,Grow PGH Garden,Coraopolis Community Garden,411 Broadway Avenue,Coraopolis,PA,15108,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/coraopolis-community-garden,40.516753,-80.160618,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,665,Grow PGH Garden,Crafton Community Farm,117 West Steuben Street,Crafton,PA,15205,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/crafton-community-farm,40.438964,-80.072817,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,666,Grow PGH Garden,Community Human Services Teaching Garden,370 Lawn Street,Pittsburgh,PA,15213,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/community-human-services-teaching-garden,40.433691,-79.961356,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,667,Grow PGH Garden,Landslide Community Farm,3 Beelen Street,Pittsburgh,PA,15213,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/landslide-community-farm,40.43816,-79.97244,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,668,Grow PGH Garden,Rosalinda Sauro Sirianni Memorial Garden,119 Davis Avenue,Bellevue,PA,15202,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/rosalinda-sauro-sirianni-memorial-garden,40.48879,-80.049169,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,669,Grow PGH Garden,Second UP Garden,300 Hay Street,Pittsburgh,PA,15221,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/second-up-garden,40.438825,-79.888431,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,670,Grow PGH Garden,Earl Brooks Community Garden,222 Robinson Street,Pittsburgh,PA,15213,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/earl-brooks-community-garden,40.441165,-79.965404,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,671,Grow PGH Garden,Garfield Community Farm,527 Edlam Way,Pittsburgh,PA,15224,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/garfield-community-farm-1,40.469378,-79.935125,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,672,Grow PGH Garden,Ballfield Farm,Crispen Street,Pittsburgh,PA,15214,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/ballfield-farm,40.46849,-80.016561,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,673,Grow PGH Garden,Boxy Caufield Memorial Garden: Allegheny YMCA,600 West North Avenue,Pittsburgh,PA,15212,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/boxy-caufield-memorial-garden-allegheny-ymca,40.454624,-80.012922,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,674,Grow PGH Garden,Hazelwood YMCA Community Garden,4713 Chatsworth Avenue,Pittsburgh,PA,15207,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/hazelwood-ymca-community-garden,40.413082,-79.944132,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,675,Grow PGH Garden,Miss Mary's Garden: Homewood Brushton YMCA,7140 Bennett Street,Pittsburgh,PA,15208,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/miss-marys-garden-homewood-brushton-ymca,40.456529,-79.898291,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,676,Grow PGH Garden,Sheridan Avenue Orchard,310 Sheridan Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/sheridan-avenue-orchard,40.463474,-79.921924,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,677,Grow PGH Garden,Centre Ave YMCA Garden,2621 Centre Avenue,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/centre-ave-ymca-garden-1,40.447201,-79.967894,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,678,Grow PGH Garden,Allison Park Elementary Community Garden,803 McGovern Road,Houston,PA,15342,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/allison-park-elementary-community-garden-3,40.231664,-80.226758,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,679,Grow PGH Garden,Avonworth Middle School,258 Joseph's Lane,Pittsburgh,PA,15237,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/avonworth-middle-school-3,40.532346,-80.078434,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,680,Grow PGH Garden,Borland Green Cooperative,5806 Black Street,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/borland-green-cooperative-2,40.467393,-79.924427,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,681,Grow PGH Garden,Carnegie Elementary School,301 Franklin Avenue,Carnegie,PA,15106,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/carnegie-elementary-school-2,40.401334,-80.081874,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,683,Grow PGH Garden,Clairton Education Center,501 Waddell Avenue,Clairton,PA,15025,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/clairton-education-center-2,40.294148,-79.885294,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,684,Grow PGH Garden,Colfax Elementary,2332 Beechwood Boulevard,Pittsburgh,PA,15217,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/colfax-elementary-2,40.433127,-79.915417,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,685,Grow PGH Garden,Community Day School of Pittsburgh,6424 Forward Avenue,Pittsburgh,PA,15217,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/community-day-school-of-pittsburgh-2,40.427442,-79.917825,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,686,Grow PGH Garden,Dilworth Traditional Academy,6200 Stanton Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/dilworth-traditional-academy-2,40.468805,-79.917808,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,687,Grow PGH Garden,Fort LeBoeuf Middle School,865 Cherry Street,Waterford,PA,16441,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/fort-leboeuf-middle-school-2,41.951436,-79.986455,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,688,Grow PGH Garden,Greenock Elementary School,1101 Greenock Buena Vista Road,McKeesport,PA,15135,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/greenock-elementary-school-2,40.311881,-79.8029,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,689,Grow PGH Garden,Iroquois Elementary School,4231 Morse Street,Erie,PA,16511,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/iroquois-elementary-school-2,42.153881,-80.012094,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,690,Grow PGH Garden,MAMS Community Garden,800 Thurston Road,Meadville,PA,16335,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/mams-community-garden-2,41.633276,-80.124376,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,691,Grow PGH Garden,Pittsburgh Arsenal,220 40th Street,Pittsburgh,PA,15201,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-arsenal-2,40.467734,-79.962522,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,692,Grow PGH Garden,Pittsburgh Langley,2940 Sheraden Boulevard,Pittsburgh,PA,15204,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-langley-2,40.453644,-80.054031,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,693,Grow PGH Garden,Pittsburgh Linden School Garden,725 S Linden Avenue,Pittsburgh,PA,15208,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-linden-school-garden-2,40.445514,-79.916283,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,694,Grow PGH Garden,Pittsburgh Miller African Centered Academy,2055 Bedford Avenue,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-miller-african-centered-academy-2,40.447077,-79.981061,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,695,Grow PGH Garden,Pittsburgh Montessori PreK 5,201 S Graham Street,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-montessori-prek-5-2,40.462489,-79.935596,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,696,Grow PGH Garden,Pittsburgh Science and Technology,107 Thackeray Avenue,Pittsburgh,PA,15260,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-science-and-technology-2,40.443627,-79.957411,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,697,Grow PGH Garden,Pittsburgh Urban Christian School,809 Center Street,Pittsburgh,PA,15221,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/pittsburgh-urban-christian-school-2,40.441483,-79.882937,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,698,Grow PGH Garden,Propel Homestead,129 E 10th Avenue,Homestead,PA,15120,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/propel-homestead-2,40.405408,-79.910342,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,699,Grow PGH Garden,SSA Farm at the Junior School,400 S. Braddock Avenue,Pittsburgh,PA,15221,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/ssa-farm-at-the-junior-school-2,40.444237,-79.897476,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,700,Grow PGH Garden,SSA Farm at the Middle School,500 Squaw Run Road East,Pittsburgh,PA,15238,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/ssa-farm-at-the-middle-school-2,40.52817,-79.880648,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,701,Grow PGH Garden,SSA Farm at the Senior School,423 Fox Chapel Road,Pittsburgh,PA,15238,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/ssa-farm-at-the-senior-school-2,40.52247,-79.882689,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,702,Grow PGH Garden,St. Paul African Methodist Episcopal Church,414 Orchard Place,Pittsburgh,PA,15210,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/st-paul-african-methodist-episcopal-church-2,40.41792,-79.995982,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,703,Grow PGH Garden,The Environmental Charter Lower School Edible Schoolyard,309 South Braddock Avenue,Pittsburgh,PA,15221,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-environmental-charter-lower-school-edible-schoolyard-2,40.444922,-79.895715,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,704,Grow PGH Garden,The Environmental Charter Upper School Living Laboratory,829 Milton Street,Pittsburgh,PA,15218,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-environmental-charter-upper-school-living-laboratory-2,40.436015,-79.89694,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,705,Grow PGH Garden,The Neighborhood Academy,709 N Aiken Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-neighborhood-academy-2,40.472894,-79.932793,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,706,Grow PGH Garden,Urban League Charter School,327 N Negley Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/urban-league-charter-school-2,40.466733,-79.929864,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,707,Grow PGH Garden,Waldorf School of Pittsburgh,201 S Winebiddle Street,Pittsburgh,PA,15224,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/waldorf-school-of-pittsburgh-2,40.463958,-79.942294,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,708,Grow PGH Garden,West End Children's Center,42 Wabash Street,Pittsburgh,PA,15220,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/west-end-childrens-center-2,40.440192,-80.03457,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,709,Grow PGH Garden,Frick Greenhouse,7227 Reynolds Street,Pittsburgh,PA,15208,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/frick-greenhouse-1,40.447816,-79.901057,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,710,Grow PGH Garden,Shiloh Farm,7227 Thomas Boulevard,Pittsburgh,PA,15208,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/shiloh-farm-1,40.450512,-79.898805,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,711,Grow PGH Garden,Garfield Community Farm,Cornwall St & Wicklow Street,Pittsburgh,PA,15224,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/garfield-community-farm-2,40.46941,-79.934616,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,712,Grow PGH Garden,Bandi Schaum Garden,2315 Sidney Street,Pittsburgh,PA,15203,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/bandi-schaum-garden,40.429303,-79.972425,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,713,Grow PGH Garden,East Field Cooperative Garden,5543 Black Street,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/east-field-cooperative-garden,40.469404,-79.928441,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,715,Grow PGH Garden,Elliott Community Garden,706 Lorenz Avenue,Pittsburgh,PA,15220,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/elliott-community-garden-1,40.44501,-80.039497,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,716,Grow PGH Garden,Fineview Community Garden,13 Carrie Street,Pittsburgh,PA,15212,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/fineview-community-garden,40.461294,-80.002021,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,717,Grow PGH Garden,Frazier Farms Community Garden,3638 Frazier Street,Pittsburgh,PA,15213,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/frazier-farms-community-garden,40.429735,-79.954579,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,718,Grow PGH Garden,Garden of Etna,9 Short Alley,Pittsburgh,PA,15223,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/garden-of-etna,40.496077,-79.945871,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,719,Grow PGH Garden,Garden On Gearing,409-411 Gearing Avenue,Pittsburgh,PA,15210,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/garden-on-gearing,40.418085,-80.00523,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,720,Grow PGH Garden,Glenn Avenue Community Garden,Glenn Avenue & Swissvale Avenue,Pittsburgh,PA,15221,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/glenn-avenue-community-garden,40.444612,-79.875885,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,721,Grow PGH Garden,Harmar Street Community Garden,331 Harmar Street,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/harmar-street-community-garden,40.457406,-79.967969,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,722,Grow PGH Garden,Highland Park Community Gardens,Stanton Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/highland-park-community-gardens,40.472064,-79.913673,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,723,Grow PGH Garden,Kincaid Street Community Garden,5409 Kincaid Street,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/kincaid-street-community-garden,40.466375,-79.934859,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,728,Grow PGH Garden,Kiwanis Community Garden,2801 Jenny Lind Street,McKeesport,PA,15132,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/kiwanis-community-garden,40.339138,-79.844107,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,729,Grow PGH Garden,Larimer Community Garden,300 Larimer Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/larimer-community-garden,40.46432,-79.91601,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,730,Grow PGH Garden,Lawrenceville Community Gardens,4200 Sherrod Street,Pittsburgh,PA,15201,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/lawrenceville-community-gardens,40.467567,-79.956557,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,731,Grow PGH Garden,Martin Luther King Jr. Community Garden,219 Kirkpatrick Street,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/martin-luther-king-jr-community-garden,40.440368,-79.983611,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,732,Grow PGH Garden,Morningside Community Garden,1924 Chislett St,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/morningside-community-garden,40.486784,-79.923468,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,733,Grow PGH Garden,Mt. Oliver Borough Community Garden,Transverse Park,Mount Oliver,PA,15210,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/mt-oliver-borough-community-garden,40.406719,-79.984659,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,734,Grow PGH Garden,Penn Hills Community Garden,1162 Jefferson Road,Penn Hills,PA,15235,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/penn-hills-community-garden,40.447638,-79.798817,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,735,Grow PGH Garden,Stanton Heights Allegheny Cemetery Community Garden,Stanton Avenue,Pittsburgh,PA,15201,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/stanton-heights-allegheny-cemetery-community-garden,40.473711,-79.961237,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,736,Grow PGH Garden,The Harry Orlando Memorial Community Garden,2205 5th Avenue,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-harry-orlando-memorial-community-garden,40.438247,-79.973943,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,738,Grow PGH Garden,The Octopus Garden,133 S. Aiken Avenue,Pittsburgh,PA,15206,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/the-octopus-garden,40.463591,-79.936771,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
NA,WPRDC,growpghgardens201712_readin.xlsx,739,Grow PGH Garden,Tustin Street Community Garden,2021 Tustin Street,Pittsburgh,PA,15219,NA,NA,NA,https://www.growpittsburgh.org/directory/garden/tustin-street-community-garden,40.436569,-79.977099,agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,no date/time;no county info
